station_id,station_name,model,horizon,target_data_class,n,MAPE,MSE,RMSE,Bias,MedianAbsoluteError,MAE
pucon,Pucón,Chronos Large,2,direct_observation,7.0,19.971203310794856,0.09448890480400436,0.3073904761114182,0.11218980778966632,0.25447963666915885,0.24707376667431413
pucon,Pucón,Chronos Large,2,gap_filled_or_missing_observation,18.0,5.382120018096675,0.01615448437715935,0.12710029259273697,-0.02430503435422371,0.07326875058282645,0.09351234336349264
pucon,Pucón,Chronos Large,3,direct_observation,7.0,29.75814282953348,0.26053799626627944,0.5104292274804406,0.19877364860262187,0.3642304677963256,0.378433775969914
pucon,Pucón,Chronos Large,3,gap_filled_or_missing_observation,18.0,5.512005765271201,0.015400543402458592,0.12409892587149411,-0.035963925069913465,0.07379881508070152,0.0951719757047827
pucon,Pucón,Chronos Large,4,direct_observation,7.0,47.30126621479634,0.4483669844240457,0.6696021090349445,0.32391770243644713,0.387778889656067,0.47773426992552626
pucon,Pucón,Chronos Large,4,gap_filled_or_missing_observation,18.0,5.4681696895631005,0.012192143171772637,0.11041803825359621,-0.04097243097351563,0.09191888225823941,0.09479343477855591
pucon,Pucón,Chronos Large,5,direct_observation,7.0,56.21152036387901,0.3676217339536701,0.6063181788085115,0.35305995774269106,0.2543993673324585,0.43999365973472593
pucon,Pucón,Chronos Large,5,gap_filled_or_missing_observation,18.0,6.031059312356476,0.01872159346264438,0.1368268740512783,-0.04410964804934135,0.08127537498902349,0.10470783767209678
pucon,Pucón,Chronos Large,6,direct_observation,6.0,105.29860701222111,0.3737481192647432,0.6113494248502596,0.4559369407494862,0.5067537355422972,0.4812956341902414
pucon,Pucón,Chronos Large,6,gap_filled_or_missing_observation,19.0,9.109003419521509,0.03527687532859906,0.18782139209525378,-0.07121978705064178,0.14275651010936952,0.15220835195843999
pucon,Pucón,Chronos Large,7,direct_observation,6.0,69.32526550553511,0.5097559469383586,0.7139719510865665,0.5185359208583832,0.5204017629623414,0.5724149429798127
pucon,Pucón,Chronos Large,7,gap_filled_or_missing_observation,19.0,10.856728815352422,0.04757007303609614,0.21810564650209344,-0.056998507029494515,0.1259027638127146,0.18107373739216143
pucon,Pucón,Chronos Large,8,direct_observation,6.0,52.645578006699424,0.5210264626387824,0.7218216279932199,0.501482567469279,0.4087978472709656,0.5433118893305462
pucon,Pucón,Chronos Large,8,gap_filled_or_missing_observation,19.0,11.696237064393248,0.0612950265912078,0.24757832415461536,-0.05485348470257483,0.10319659554007687,0.19588941200679874
pucon,Pucón,Chronos Large,9,direct_observation,6.0,73.68230635193312,0.5253328797156663,0.7247985097360965,0.42846283745765684,0.5388177680969237,0.5704089597860972
pucon,Pucón,Chronos Large,9,gap_filled_or_missing_observation,19.0,12.739944996103015,0.07844488852216695,0.28008014660480124,-0.0735576564218292,0.1509019573067545,0.2152192604473881
pucon,Pucón,Chronos Large,10,direct_observation,7.0,83.22708653505806,0.7085502047614359,0.8417542424968442,0.44978321504592883,0.2697515087127691,0.6300827934401377
pucon,Pucón,Chronos Large,10,gap_filled_or_missing_observation,18.0,14.646932403072247,0.10053074341272851,0.3170658345087476,-0.056031739119300115,0.13583542522683778,0.23805912980965763
